-179.99 -35.65 8.57 -32.77 9.14 119.27 0.19 253.49 901 821 2.60 9.30 7.21 -4.64 -4.47 7.98 -4.33 49.92 2.79 3.32 76.84 0.13 16.19 444.31 2.48
-179.93 -35.83 8.53 -32.98 9.12 119.01 0.19 253.45 901 821 2.41 9.49 7.15 -4.64 -4.42 7.98 -4.33 50.02 2.78 3.32 83.50 0.14 16.19 444.31 2.35
-179.86 -36.02 8.48 -33.19 9.10 118.75 0.19 253.41 901 821 2.22 9.69 7.10 -4.64 -4.38 7.98 -4.32 50.11 2.77 3.32 83.50 0.14 16.19 444.31 2.35
-179.79 -36.21 8.43 -33.40 9.08 118.50 0.19 253.37 901 821 2.02 9.88 7.04 -4.64 -4.33 7.98 -4.32 50.21 2.76 3.32 83.50 0.14 16.19 444.31 2.35
-179.78 53.73 4.09 -30.50 1.46 -145.58 0.18 1.45 901 111 11.38 25.36 3.52 -2.08 -1.21 -0.83 -3.72 -51.50 2.31 -2.91 63.86 0.06 55.41 651.68 2.51
-179.72 -36.39 8.38 -33.61 9.06 118.24 0.19 253.33 901 821 1.83 10.07 6.98 -4.64 -4.28 7.98 -4.31 50.31 2.75 3.32 83.50 0.13 16.19 444.31 2.35
-179.65 -36.58 8.34 -33.82 9.03 117.97 0.19 253.29 901 821 1.63 10.27 6.93 -4.64 -4.24 7.98 -4.30 50.41 2.74 3.32 85.86 0.13 14.54 424.67 2.27
-179.58 -36.76 8.29 -34.04 9.01 117.71 0.19 253.25 901 821 1.44 10.46 6.87 -4.64 -4.19 7.98 -4.30 50.51 2.73 3.32 85.86 0.13 14.54 424.67 2.27
-179.49 -36.94 8.24 -24.74 8.99 126.95 0.19 243.70 901 821 1.25 10.65 7.48 -3.45 -5.40 7.18 -4.29 60.11 2.14 3.72 85.86 0.14 20.47 487.14 2.27
-179.47 53.73 4.09 -30.54 1.47 -145.72 0.18 1.70 901 111 11.56 25.18 3.52 -2.08 -1.21 -0.83 -3.71 -51.64 2.30 -2.91 64.19 0.06 55.41 651.68 2.50
-179.39 -37.11 8.19 -24.91 8.96 126.71 0.19 243.64 901 821 1.06 10.85 7.43 -3.45 -5.36 7.18 -4.29 60.22 2.13 3.72 85.86 0.14 20.47 487.14 2.27
-179.28 -37.29 8.14 -25.07 8.93 126.48 0.19 243.58 901 821 0.86 11.04 7.37 -3.45 -5.31 7.18 -4.28 60.33 2.12 3.72 85.86 0.14 20.47 487.14 2.27
-179.17 -37.46 8.09 -25.24 8.90 126.23 0.19 243.51 901 821 0.67 11.23 7.32 -3.45 -5.26 7.18 -4.28 60.44 2.11 3.72 85.86 0.14 20.47 487.14 2.27
-179.16 53.72 4.08 -30.57 1.47 -145.86 0.18 1.95 901 111 11.75 25.00 3.51 -2.08 -1.22 -0.83 -3.70 -51.78 2.29 -2.91 64.19 0.06 55.41 651.68 2.50
-179.08 -42.43 7.48 -55.17 8.84 97.76 0.18 266.23 901 823 4.07 4.38 4.27 -6.14 -1.19 8.76 -4.06 39.79 3.12 2.60 59.55 0.07 12.66 377.66 2.53
-179.08 -42.24 7.50 -62.52 8.85 90.33 0.20 273.87 901 823 4.19 4.19 3.46 -6.66 -0.05 8.85 -4.07 32.06 3.45 2.16 59.55 0.06 12.66 377.66 2.53
-179.07 -37.63 8.04 -25.41 8.88 125.99 0.19 243.44 901 821 0.48 11.42 7.26 -3.45 -5.22 7.18 -4.27 60.56 2.10 3.72 85.86 0.14 19.79 466.62 2.27
-179.06 -42.61 7.46 -55.43 8.84 97.55 0.18 266.22 901 823 3.89 4.56 4.23 -6.14 -1.16 8.76 -4.06 39.88 3.11 2.60 53.53 0.06 9.91 354.92 2.36
-179.06 -42.04 7.53 -62.22 8.85 90.55 0.20 273.86 901 823 3.99 3.99 3.51 -6.66 -0.09 8.85 -4.08 31.98 3.46 2.16 59.55 0.06 12.66 377.66 2.53
-179.05 -42.79 7.43 -55.70 8.84 97.35 0.18 266.21 901 823 3.71 4.74 4.19 -6.14 -1.13 8.76 -4.05 39.97 3.10 2.60 53.53 0.06 9.91 354.92 2.36
-179.04 -41.85 7.55 -61.92 8.85 90.77 0.20 273.85 901 823 3.80 3.80 3.55 -6.66 -0.12 8.85 -4.09 31.90 3.47 2.16 59.55 0.06 12.66 377.66 2.53
-179.03 -42.97 7.41 -55.97 8.83 97.15 0.18 266.20 901 823 3.53 4.92 4.15 -6.14 -1.10 8.76 -4.04 40.07 3.09 2.60 53.53 0.06 9.91 354.92 2.36
-179.03 -41.65 7.57 -61.61 8.85 91.00 0.20 273.84 901 823 3.60 3.60 3.60 -6.66 -0.15 8.85 -4.10 31.82 3.48 2.16 59.55 0.06 12.66 377.66 2.53
-179.02 -43.15 7.39 -56.24 8.83 96.94 0.18 266.19 901 823 3.35 5.10 4.11 -6.14 -1.07 8.76 -4.03 40.16 3.08 2.60 53.53 0.06 9.91 354.92 2.36
