-179.87 76.16 13.56 40.79 -4.47 -86.05 0.19 314.76 926 44101 0.29 0.29 10.27 8.86 0.31 -4.46 -11.47 22.46 10.60 4.38 53.74 0.16 14.80 661.05 2.50
-179.56 -69.90 16.18 67.84 5.48 -121.85 0.18 195.28 983 833 2.40 35.34 6.10 14.99 -2.89 -4.65 -10.81 72.25 3.30 10.29 31.60 0.07 230.60 1392.00 2.23
-179.30 76.29 13.55 40.82 -4.47 -86.13 0.19 315.31 926 44101 0.10 0.10 10.26 8.86 0.30 -4.46 -11.45 22.49 10.58 4.38 53.03 0.16 14.80 642.88 2.49
-179.06 -69.94 16.19 67.74 5.47 -121.74 0.18 194.80 983 833 2.22 35.52 6.13 14.99 -2.88 -4.65 -10.82 72.03 3.34 10.29 31.13 0.07 230.60 1392.00 2.22
-178.64 76.38 13.42 8.03 4.46 -117.46 0.18 349.10 926 182 0.09 26.11 13.29 1.87 -2.06 -3.96 -11.44 -10.65 11.24 -2.11 53.03 0.20 14.80 642.88 2.49
-178.55 -69.99 16.21 67.64 5.47 -121.63 0.18 194.33 983 833 2.05 35.70 6.16 14.99 -2.87 -4.65 -10.83 71.82 3.38 10.29 31.13 0.07 230.60 1392.00 2.22
-178.04 -70.03 16.22 67.54 5.46 -121.51 0.18 193.85 983 833 1.87 35.88 6.19 14.99 -2.85 -4.65 -10.85 71.61 3.42 10.29 30.91 0.07 230.60 1392.00 2.22
-177.89 76.41 13.41 8.04 4.47 -117.54 0.18 349.84 926 182 0.27 25.93 13.28 1.87 -2.06 -3.96 -11.42 -10.66 11.22 -2.11 52.42 0.20 14.80 600.32 2.49
-177.53 -70.07 16.23 67.45 5.45 -121.40 0.18 193.37 983 833 1.69 36.06 6.22 14.99 -2.84 -4.65 -10.86 71.39 3.46 10.29 30.91 0.07 230.60 1392.00 2.22
-177.13 76.44 13.40 8.04 4.47 -117.62 0.18 350.57 926 182 0.45 25.75 13.27 1.87 -2.07 -3.96 -11.41 -10.68 11.21 -2.11 51.77 0.20 14.80 600.32 2.49
-177.01 -70.14 16.24 52.51 5.44 -136.14 0.20 207.73 983 833 1.50 36.25 9.89 12.89 -3.93 -3.77 -10.88 56.34 6.03 9.05 30.74 0.13 217.99 1392.00 2.21
-176.49 -70.23 16.26 52.41 5.43 -136.04 0.20 207.24 983 833 1.30 36.45 9.92 12.89 -3.91 -3.77 -10.91 56.13 6.08 9.05 30.16 0.12 217.99 1392.00 2.21
-176.37 76.47 13.39 8.05 4.47 -117.70 0.18 351.31 926 182 0.63 25.57 13.26 1.87 -2.08 -3.96 -11.39 -10.69 11.19 -2.11 51.14 0.20 14.80 369.96 2.49
-175.96 -70.32 16.28 52.32 5.42 -135.93 0.20 206.74 983 833 1.10 36.65 9.95 12.89 -3.90 -3.77 -10.93 55.93 6.12 9.05 22.62 0.11 217.99 1392.00 2.04
-175.60 76.49 13.38 8.05 4.48 -117.78 0.18 352.05 926 182 0.81 25.39 13.25 1.87 -2.09 -3.96 -11.37 -10.71 11.18 -2.11 51.14 0.20 14.80 369.96 2.49
-175.43 -70.41 16.30 52.23 5.41 -135.83 0.20 206.24 983 833 0.90 36.85 9.99 12.89 -3.88 -3.77 -10.96 55.72 6.17 9.05 22.62 0.11 217.99 1392.00 2.04
-174.90 -70.50 16.32 52.14 5.40 -135.72 0.20 205.73 983 833 0.70 37.05 10.02 12.89 -3.87 -3.77 -10.98 55.52 6.22 9.05 22.62 0.11 217.99 1392.00 2.04
-174.84 76.52 13.37 8.06 4.48 -117.86 0.18 352.80 926 182 0.99 25.21 13.24 1.87 -2.09 -3.96 -11.36 -10.72 11.16 -2.11 50.87 0.19 14.80 369.96 2.49
