-179.99 77.33 3.47 21.65 6.91 -102.16 0.19 2.06 380 301 3.30 3.30 3.22 1.28 -1.45 -6.75 -5.74 -72.24 1.75 -5.47 168.09 0.07 2.85 252.56 2.58
-179.93 68.74 2.59 79.28 -5.10 -0.65 0.20 293.14 926 662 9.47 9.47 0.48 2.55 5.10 -0.06 -6.12 24.38 5.58 2.53 38.89 0.01 2.85 303.69 2.42
-179.71 68.92 2.59 79.94 -5.12 -0.64 0.20 293.35 926 662 9.27 9.27 0.45 2.55 5.12 -0.06 -6.11 24.43 5.56 2.53 38.89 0.01 2.85 303.69 2.42
-179.49 69.10 2.58 80.61 -5.14 -0.64 0.20 293.55 926 662 9.07 9.07 0.42 2.55 5.14 -0.06 -6.10 24.48 5.55 2.53 38.22 0.01 2.85 303.69 2.42
-179.26 69.28 2.58 81.27 -5.16 -0.64 0.20 293.76 926 662 8.87 8.87 0.39 2.55 5.16 -0.06 -6.09 24.54 5.54 2.53 38.22 0.01 2.85 303.69 2.42
-179.13 77.32 3.47 21.59 6.90 -102.12 0.19 2.90 380 301 3.11 3.11 3.23 1.28 -1.45 -6.75 -5.74 -72.11 1.76 -5.47 168.09 0.07 2.85 252.56 2.58
-179.03 69.47 2.57 81.94 -5.17 -0.64 0.20 293.98 926 662 8.67 8.67 0.36 2.55 5.17 -0.06 -6.07 24.59 5.52 2.53 38.22 0.01 2.85 303.69 2.42
-178.80 69.65 2.57 82.62 -5.19 -0.64 0.20 294.20 926 662 8.47 8.47 0.33 2.55 5.19 -0.06 -6.06 24.64 5.51 2.53 36.59 0.00 2.85 303.69 2.40
-178.56 69.83 2.57 83.29 -5.21 -0.63 0.20 294.42 926 662 8.27 8.27 0.30 2.55 5.21 -0.06 -6.05 24.70 5.50 2.53 36.59 0.00 2.85 303.69 2.40
-178.32 70.01 2.56 83.97 -5.22 -0.63 0.20 294.64 926 662 8.07 8.07 0.27 2.55 5.22 -0.06 -6.04 24.75 5.48 2.53 35.91 0.00 2.85 303.69 2.40
-178.27 77.31 3.48 21.53 6.90 -102.09 0.19 3.74 380 301 2.92 2.92 3.24 1.28 -1.45 -6.75 -5.75 -71.98 1.78 -5.47 168.09 0.07 2.85 252.56 2.58
-178.08 70.19 2.56 84.65 -5.24 -0.63 0.20 294.88 926 662 7.87 7.87 0.24 2.55 5.24 -0.06 -6.02 24.81 5.47 2.53 35.91 0.00 2.85 303.69 2.40
-177.83 70.37 2.56 85.33 -5.26 -0.63 0.20 295.11 926 662 7.67 7.67 0.21 2.55 5.26 -0.06 -6.01 24.86 5.45 2.53 35.91 0.00 2.85 252.56 2.40
-177.57 70.55 2.55 86.01 -5.27 -0.63 0.20 295.35 926 662 7.47 7.47 0.18 2.55 5.27 -0.06 -6.00 24.92 5.44 2.53 34.23 0.00 2.85 252.56 2.38
-177.41 77.30 3.49 21.48 6.90 -102.05 0.19 4.58 380 301 2.73 2.73 3.25 1.28 -1.44 -6.75 -5.75 -71.85 1.79 -5.47 168.09 0.07 2.85 252.56 2.58
-177.32 70.73 2.55 86.69 -5.29 -0.62 0.20 295.59 926 662 7.27 7.27 0.15 2.55 5.29 -0.06 -5.99 24.98 5.43 2.53 33.56 0.00 2.85 252.56 2.38
-177.05 70.91 2.55 87.38 -5.31 -0.62 0.20 295.84 926 662 7.08 7.08 0.12 2.55 5.30 -0.06 -5.97 25.03 5.41 2.53 33.56 0.00 2.85 252.56 2.38
-176.78 71.09 2.55 88.06 -5.32 -0.62 0.20 296.10 926 662 6.88 6.88 0.09 2.55 5.32 -0.06 -5.96 25.09 5.40 2.53 33.56 0.00 2.85 252.56 2.38
-176.56 77.28 3.50 21.42 6.90 -102.02 0.19 5.42 380 301 2.54 2.54 3.26 1.28 -1.44 -6.75 -5.76 -71.72 1.81 -5.47 168.09 0.07 2.85 252.56 2.58
-176.51 71.27 2.55 88.75 -5.34 -0.62 0.20 296.35 926 662 6.68 6.68 0.06 2.55 5.34 -0.06 -5.95 25.15 5.38 2.53 33.56 0.00 2.85 252.56 2.38
-176.23 71.45 2.55 89.43 -5.35 -0.62 0.20 296.62 926 662 6.48 6.48 0.03 2.55 5.35 -0.06 -5.93 25.21 5.37 2.53 32.81 0.00 2.85 252.56 2.37
-175.95 71.63 -2.55 90.12 -5.37 -0.61 0.20 296.89 926 662 6.28 6.28 -0.01 2.55 5.37 -0.06 -5.92 25.27 5.36 2.53 34.48 0.00 2.85 252.56 2.38
-175.70 77.26 3.51 21.36 6.90 -101.98 0.19 6.25 380 301 2.35 2.35 3.27 1.28 -1.43 -6.75 -5.76 -71.59 1.82 -5.47 168.09 0.07 2.85 252.56 2.58
-175.66 71.80 -2.55 90.80 -5.39 -0.61 0.20 297.16 926 662 6.08 6.08 -0.04 2.55 5.39 -0.06 -5.91 25.33 5.34 2.53 34.48 0.00 2.85 252.56 2.38
-175.37 71.98 -2.55 91.49 -5.40 -0.61 0.20 297.44 926 662 5.88 5.88 -0.07 2.55 5.40 -0.06 -5.90 25.39 5.33 2.53 30.58 0.00 2.85 252.56 2.35
-175.07 72.16 -2.55 92.18 -5.42 -0.61 0.20 297.73 926 662 5.68 5.68 -0.10 2.55 5.42 -0.06 -5.88 25.45 5.31 2.53 30.58 0.00 2.85 252.56 2.35
-174.85 77.24 3.52 21.31 6.90 -101.95 0.19 7.08 380 301 2.16 2.16 3.28 1.28 -1.43 -6.75 -5.76 -71.47 1.83 -5.47 28.87 0.04 2.85 252.56 2.33
-174.76 72.33 -2.55 92.86 -5.43 -0.61 0.20 298.02 926 662 5.48 5.48 -0.13 2.55 5.43 -0.06 -5.87 25.51 5.30 2.53 30.58 0.00 2.85 252.56 2.35
-174.45 72.51 -2.55 93.54 -5.45 -0.61 0.20 298.31 926 662 5.28 5.28 -0.16 2.55 5.45 -0.06 -5.86 25.57 5.28 2.53 37.02 0.00 2.85 252.56 2.41
