-179.88 -53.69 1.95 -46.18 5.46 143.95 0.20 202.53 901 943 1.91 5.41 1.35 -1.41 -4.41 3.21 3.56 149.69 -3.07 1.79 13.55 0.01 55.95 81.80 1.86
-179.82 62.12 19.68 -25.34 2.54 155.01 0.20 8.93 926 301 15.59 15.59 17.78 -8.42 -2.30 1.07 -17.14 -25.45 15.48 -7.36 3.97 0.08 16.48 223.27 1.40
-179.58 -53.75 1.97 -37.98 5.48 151.93 0.18 194.45 901 943 1.72 5.60 1.55 -1.21 -4.84 2.58 3.56 157.58 -3.29 1.36 13.55 0.01 55.95 81.80 1.86
-179.40 62.09 19.67 -25.36 2.54 155.03 0.20 9.30 926 301 15.39 15.39 17.77 -8.42 -2.30 1.07 -17.13 -25.47 15.46 -7.36 3.65 0.08 16.48 223.27 1.38
-179.28 -53.79 1.98 -37.65 5.50 152.05 0.18 194.21 901 943 1.54 5.79 1.57 -1.21 -4.86 2.58 3.57 157.62 -3.30 1.36 14.56 0.01 50.25 83.01 1.89
-178.98 62.06 19.65 -25.37 2.54 155.05 0.20 9.67 926 301 15.19 15.19 17.76 -8.42 -2.30 1.07 -17.11 -25.49 15.45 -7.36 3.65 0.08 16.48 223.27 1.38
-178.98 -53.84 1.99 -37.34 5.53 152.17 0.18 193.97 901 943 1.36 5.97 1.59 -1.21 -4.89 2.58 3.57 157.67 -3.31 1.36 14.56 0.01 50.25 83.01 1.89
-178.68 -53.88 2.01 -37.02 5.55 152.29 0.18 193.72 901 943 1.18 6.15 1.60 -1.21 -4.91 2.58 3.58 157.71 -3.31 1.36 14.56 0.01 50.25 83.01 1.89
-178.57 62.03 19.64 -25.39 2.54 155.07 0.20 10.03 926 301 15.00 15.00 17.75 -8.42 -2.31 1.07 -17.10 -25.51 15.43 -7.36 3.65 0.08 16.48 223.27 1.38
-178.38 -53.92 2.02 -36.72 5.57 152.41 0.18 193.48 901 943 1.00 6.33 1.62 -1.21 -4.94 2.58 3.59 157.75 -3.32 1.36 14.82 0.01 37.71 81.90 1.90
-178.15 61.99 19.63 -25.41 2.54 155.09 0.20 10.40 926 301 14.80 14.80 17.73 -8.42 -2.31 1.07 -17.09 -25.53 15.42 -7.36 3.44 0.08 16.48 223.27 1.37
