-179.81 66.72 9.62 -74.29 -8.31 63.53 0.20 313.68 926 430 31.49 31.49 2.60 -9.26 3.71 7.44 -6.55 -15.67 6.30 -1.77 22.98 0.03 0.02 461.98 2.25
-179.47 66.86 9.61 -74.53 -8.33 63.34 0.20 313.99 926 430 31.29 31.29 2.56 -9.26 3.74 7.44 -6.54 -15.70 6.29 -1.77 21.54 0.03 0.02 461.98 2.24
-179.34 -76.87 7.71 17.11 2.16 -117.12 0.20 214.45 919 801 17.47 17.47 7.37 2.27 -0.98 -1.92 -6.40 3.13 6.39 0.35 75.28 0.14 7.72 76.04 0.75
-179.12 67.00 9.60 -74.77 -8.34 63.16 0.20 314.32 926 430 31.10 31.10 2.52 -9.26 3.77 7.44 -6.53 -15.72 6.28 -1.77 21.54 0.03 0.02 461.98 2.24
-178.76 67.14 9.59 -75.01 -8.35 62.97 0.20 314.64 926 430 30.90 30.90 2.48 -9.26 3.80 7.44 -6.51 -15.75 6.27 -1.77 21.54 0.03 0.02 461.98 2.24
-178.63 -76.98 7.72 17.09 2.16 -117.19 0.20 213.75 919 801 17.67 17.67 7.38 2.27 -0.99 -1.92 -6.40 3.12 6.39 0.35 75.28 0.14 7.72 76.04 0.75
-178.40 67.28 9.58 -75.25 -8.37 62.78 0.20 314.98 926 430 30.70 30.70 2.44 -9.26 3.83 7.44 -6.50 -15.78 6.26 -1.77 20.29 0.03 0.02 461.98 2.22
-178.04 67.42 9.57 -75.50 -8.38 62.60 0.20 315.31 926 430 30.50 30.50 2.40 -9.26 3.86 7.44 -6.49 -15.80 6.25 -1.77 20.29 0.02 0.02 461.98 2.22
-177.90 -77.09 7.73 17.06 2.16 -117.26 0.20 213.04 919 801 17.86 17.86 7.39 2.27 -0.99 -1.92 -6.41 3.12 6.40 0.35 75.48 0.14 7.72 76.04 0.75
-177.67 67.56 9.56 -75.74 -8.40 62.41 0.20 315.65 926 430 30.31 30.31 2.35 -9.26 3.89 7.44 -6.48 -15.83 6.24 -1.77 17.02 0.02 0.02 461.98 2.16
-177.30 67.70 9.55 -75.98 -8.41 62.23 0.20 316.00 926 430 30.11 30.11 2.31 -9.26 3.92 7.44 -6.47 -15.86 6.22 -1.77 16.12 0.02 0.02 461.98 2.14
-177.16 -77.19 7.74 17.04 2.16 -117.33 0.20 212.32 919 801 18.06 18.06 7.40 2.27 -0.99 -1.92 -6.42 3.12 6.41 0.35 75.67 0.14 7.72 76.04 0.75
-176.92 67.83 9.54 -76.23 -8.42 62.05 0.20 316.34 926 430 29.91 29.91 2.27 -9.26 3.95 7.44 -6.46 -15.89 6.21 -1.77 16.12 0.02 0.02 461.98 2.14
-176.54 67.97 9.53 -76.47 -8.44 61.87 0.20 316.70 926 430 29.71 29.71 2.23 -9.26 3.98 7.44 -6.45 -15.92 6.20 -1.77 16.12 0.02 0.02 172.20 2.14
-176.41 -77.29 7.75 17.03 2.16 -117.40 0.20 211.59 919 801 18.25 18.25 7.41 2.27 -1.00 -1.92 -6.42 3.11 6.41 0.35 75.89 0.14 7.72 76.04 0.75
-176.15 68.10 9.52 -76.71 -8.45 61.69 0.20 317.06 926 430 29.52 29.52 2.19 -9.26 4.01 7.44 -6.44 -15.95 6.19 -1.77 15.24 0.02 4.18 172.20 2.12
-175.76 68.24 9.51 -76.96 -8.47 61.51 0.20 317.42 926 430 29.32 29.32 2.15 -9.26 4.04 7.44 -6.43 -15.98 6.18 -1.77 15.24 0.02 4.18 172.20 2.12
-175.69 -77.41 7.76 7.77 2.17 -126.70 0.20 220.12 919 801 18.45 18.45 7.68 1.05 -1.29 -1.74 -6.43 -6.12 6.39 -0.69 75.89 0.15 7.72 76.04 0.75
-175.37 68.37 9.50 -77.21 -8.48 61.33 0.20 317.78 926 430 29.12 29.12 2.10 -9.26 4.07 7.44 -6.41 -16.00 6.16 -1.77 14.33 0.02 4.17 172.20 2.10
-174.99 -77.53 7.76 7.76 2.17 -126.76 0.20 219.45 919 801 18.65 18.65 7.69 1.05 -1.30 -1.74 -6.43 -6.12 6.40 -0.69 77.85 0.15 7.72 76.04 0.75
